Population (2023),Population Change,City_Delhi,City_Shanghai,City_Tokyo,Population (2024)
0.1204737865453585,0.0014802935303758064,0.0,0.0,0.0,0.1219540800757343
0.1150055568864587,0.002633357389326088,0.0,0.0,0.0,0.1176389142757848
0.1134575866747047,0.0035760477824281073,0.0,0.0,0.0,0.1170336344571328
0.114149784305931,0.0021102766389351907,0.0,0.0,0.0,0.1162600609448662
0.1134000817847324,0.0019078823375819898,0.0,0.0,0.0,0.1153079641223144
0.1136772405462728,0.0014124917537335913,0.0,0.0,0.0,0.1150897323000064
0.1106123971877284,0.0024370490668967904,0.0,0.0,0.0,0.1130494462546252
0.1092165393387195,0.0022205873335511966,0.0,0.0,0.0,0.1114371266722707
0.1058787876992954,0.003521682791574096,0.0,0.0,0.0,0.1094004704908695
0.1066217168738927,0.0027486697442947045,0.0,0.0,0.0,0.1093703866181874
0.1037020205743008,0.00441655795226531,0.0,0.0,0.0,0.1081185785265661
0.1044866867267415,0.0030286194059494093,0.0,0.0,0.0,0.1075153061326909
0.105468739716579,0.0019556823217661,0.0,0.0,0.0,0.1074244220383451
0.1035610691510972,0.0005181582400543977,0.0,0.0,0.0,0.1040792273911516
0.1012769979562592,0.0017256447772108913,0.0,0.0,0.0,0.1030026427334701
0.0992923251346771,0.00357301524385549,0.0,0.0,0.0,0.1028653403785326
0.0998953997843059,0.0019634233109456084,0.0,0.0,0.0,0.1018588230952515
0.098181084955207,0.0005842690600646044,0.0,0.0,0.0,0.0987653540152716
0.0983925943573799,0.00010700961621019911,0.0,0.0,0.0,0.0984996039735901
0.0954148721411541,0.002439496011035297,0.0,0.0,0.0,0.0978543681521894
0.0969740032924497,0.0007873358457693991,0.0,0.0,0.0,0.0977613391382191
0.0949982153465715,0.0023873778717865973,0.0,0.0,0.0,0.0973855932183581
0.0953917275883946,0.0007546520663937878,0.0,0.0,0.0,0.0961463796547884
0.0921645158686074,0.003914848797400103,0.0,0.0,0.0,0.0960793646660075
0.0955478436296976,0.0004189127560236955,0.0,0.0,0.0,0.0959667563857213
0.0937126506150966,0.0018942817541302004,0.0,0.0,0.0,0.0956069323692268
0.091469219499867,0.003486702264354699,0.0,0.0,0.0,0.0949559217642217
0.0929809372249527,0.0016374071891362002,0.0,0.0,0.0,0.0946183444140889
0.0899853081450397,0.004470489860069496,0.0,0.0,0.0,0.0944557980051092
0.0925416569042723,0.0006069775835218089,0.0,0.0,0.0,0.0931486344877941
0.0892331376028122,0.0024887403491162113,0.0,0.0,0.0,0.0917218779519284
0.0862332854646943,0.00447564044507949,0.0,0.0,0.0,0.0907089259097738
0.0882391009997569,0.002182405680333996,0.0,0.0,0.0,0.0904215066800909
0.0875527169291763,0.0022589451033181995,0.0,0.0,0.0,0.0898116620324945
0.0875347552205774,0.0020979985160582,0.0,0.0,0.0,0.0896327537366356
0.0879669331251859,0.0016090902372785931,0.0,0.0,0.0,0.0895760233624645
0.0863057904380309,0.0031835561724282008,0.0,0.0,0.0,0.0894893466104591
0.0876027080662386,0.001733689275612002,0.0,0.0,0.0,0.0893363973418506
0.0885949073647502,0.0006377638639770977,0.0,0.0,0.0,0.0892326712287273
0.0867974476494348,0.001209484510799802,0.0,0.0,0.0,0.0880069321602346
0.0846547940595501,0.002659109070214799,0.0,0.0,0.0,0.0873139031297649
0.0833806644921756,0.003335823524227205,0.0,0.0,0.0,0.0867164880164028
0.0846103696810307,0.0007030659112540055,0.0,0.0,0.0,0.0853134355922847
0.082314260028063,0.0024002205085651013,0.0,0.0,0.0,0.0847144805366281
0.0818067800596186,0.002069394390434298,0.0,0.0,0.0,0.0838761744500529
0.078243478720613,0.0018172962019986916,0.0,0.0,0.0,0.0800607749226117
0.0754792129009272,0.003896865178986908,0.0,0.0,0.0,0.0793760780799141
0.0755437927845156,0.002971320057918392,0.0,0.0,0.0,0.078515112842434
0.0766800148212889,0.0013446264003428993,0.0,0.0,0.0,0.0780246412216318
0.0780524538929795,-0.00031734932168560326,0.0,0.0,0.0,0.0777351045712939
0.0763131297841216,0.0012008005751230066,0.0,0.0,0.0,0.0775139303592446
0.0740925964195486,0.002641243171647295,0.0,0.0,0.0,0.0767338395911959
0.0734486897331202,0.0023664367845512985,0.0,0.0,0.0,0.0758151265176715
0.0743067657999415,0.001279761783903599,0.0,0.0,0.0,0.0755865275838451
0.0752556650406247,-0.0002554429864456975,0.0,0.0,0.0,0.075000222054179
0.0739077690669432,0.0005705775432134075,0.0,0.0,0.0,0.0744783466101566
0.0724010696512828,0.0008973236746732949,0.0,0.0,0.0,0.0732983933259561
0.0703346504887339,0.0027515057902749024,0.0,0.0,0.0,0.0730861562790088
0.0717678577226462,0.0009478324386542059,0.0,0.0,0.0,0.0727156901613004
0.0705973576160277,0.0020918785365705017,0.0,0.0,0.0,0.0726892361525982
0.070472612864247,0.0014612265949538045,0.0,0.0,0.0,0.0719338394592008
0.0704789474515543,0.001116434690488305,0.0,0.0,0.0,0.0715953821420426
0.0672839845398775,0.003503395380028404,0.0,0.0,0.0,0.0707873799199059
0.0687349066802857,0.0010053949762603986,0.0,0.0,0.0,0.0697403016565461
0.0685660666194561,0.0005138747824396939,0.0,0.0,0.0,0.0690799414018958
0.066220432011176,0.0009659028488909066,0.0,0.0,0.0,0.0671863348600669
0.0666337432661417,0.0002739720344966945,0.0,0.0,0.0,0.0669077153006384
0.0665523534171012,-0.00026347492710049325,0.0,0.0,0.0,0.0662888784900007
0.0649215125436894,0.0013398669767664961,0.0,0.0,0.0,0.0662613795204559
0.0665494192143225,-0.0004266345003726968,0.0,0.0,0.0,0.0661227847139498
0.0634442648456401,0.0020929843097908934,0.0,0.0,0.0,0.065537249155431
0.0647381934261572,0.0004427240819113998,0.0,0.0,0.0,0.0651809175080686
0.0635939366098122,0.001201995324628391,0.0,0.0,0.0,0.0647959319344406
0.0635315779451498,0.0007805921170574992,0.0,0.0,0.0,0.0643121700622073
0.0624619924761556,0.0017745554198032934,0.0,0.0,0.0,0.0642365478959589
0.0625617553706331,0.0016121773716721993,0.0,0.0,0.0,0.0641739327423053
0.0617622810920192,0.002063157209243993,0.0,0.0,0.0,0.0638254383012632
0.0619696497033548,0.0015566273082298007,0.0,0.0,0.0,0.0635262770115846
0.0626066733533583,0.0006692530394898921,0.0,0.0,0.0,0.0632759263928482
0.0625216088952304,0.0007529700481101048,0.0,0.0,0.0,0.0632745789433405
0.060376898621155,0.0028854157817684994,0.0,0.0,0.0,0.0632623144029235
0.0593450738739023,0.0031551065880853005,0.0,0.0,0.0,0.0625001804619876
0.0627740600240264,-0.0003461193550331962,0.0,0.0,0.0,0.0624279406689932
0.062328362848671,-5.499388748939765e-05,0.0,0.0,0.0,0.0622733689611816
0.0600600595659617,0.001661405076454403,0.0,0.0,0.0,0.0617214646424161
0.0615498119038906,9.438063410450309e-05,0.0,0.0,0.0,0.0616441925379951
0.0593278799940679,0.002108062847563902,0.0,0.0,0.0,0.0614359428416318
0.0596210534698401,0.0009338498865438041,0.0,0.0,0.0,0.0605549033563839
0.0605958943537821,-0.0004971439042084011,0.0,0.0,0.0,0.0600987504495737
0.0571571183869102,0.002898596175325799,0.0,0.0,0.0,0.060055714562236
0.0585768063500755,0.0002819055668422041,0.0,0.0,0.0,0.0588587119169177
0.0581584219407727,0.0006998774916018025,0.0,0.0,0.0,0.0588582994323745
0.0573255196884458,0.0015185077787348983,0.0,0.0,0.0,0.0588440274671807
0.0569842198026109,0.0016472956279271062,0.0,0.0,0.0,0.058631515430538
0.0581607254270663,-9.252638765479965e-05,0.0,0.0,0.0,0.0580681990394115
0.0558579795397766,0.0014628525053446,0.0,0.0,0.0,0.0573208320451212
0.056284618108298,0.0008692126947772022,0.0,0.0,0.0,0.0571538308030752
0.0556936916066224,0.0014374525465782953,0.0,0.0,0.0,0.0571311441532007
0.0565825082464809,0.00011266724355549901,0.0,0.0,0.0,0.0566951754900364
0.0555731150681349,-0.0001269977727652999,0.0,0.0,0.0,0.0554461172953696
0.0516321516668026,0.0027272338511235006,0.0,0.0,0.0,0.0543593855179261
0.0523794135894283,0.0019181267459913998,0.0,0.0,0.0,0.0542975403354197
0.0529920038312461,0.0012120125087515948,0.0,0.0,0.0,0.0542040163399977
0.0533739437966894,0.000638954704971495,0.0,0.0,0.0,0.0540128985016609
0.0509270654813145,0.002292377753098894,0.0,0.0,0.0,0.0532194432344134
0.0531298839393915,7.432486589400294e-05,0.0,0.0,0.0,0.0532042088052855
0.0529101752229116,0.0002308409503598008,0.0,0.0,0.0,0.0531410161732714
0.0520677573783956,0.0008485097167856004,0.0,0.0,0.0,0.0529162670951812
0.0514212729811149,0.0012862219372817008,0.0,0.0,0.0,0.0527074949183966
0.0531576354647382,-0.0006095520727931042,0.0,0.0,0.0,0.0525480833919451
0.0514336130862592,0.00036413342268470233,0.0,0.0,0.0,0.0517977465089439
0.0507897063998308,0.0009965455398433035,0.0,0.0,0.0,0.0517862519396741
0.0503712397231604,0.001184625849666901,0.0,0.0,0.0,0.0515558655728273
0.0489884623856044,0.001085621213297902,0.0,0.0,0.0,0.0500740835989023
0.0483893639920777,0.0012651403295090985,0.0,0.0,0.0,0.0496545043215868
0.0487259746379577,0.00039854204359090345,0.0,0.0,0.0,0.0491245166815486
0.0479291054926521,0.00048659774990809923,0.0,0.0,0.0,0.0484157032425602
0.0461833645291191,0.001403877257963003,0.0,0.0,0.0,0.0475872417870821
0.0469311474784064,0.0006155058296275009,0.0,0.0,0.0,0.0475466533080339
0.0462829354664055,0.001263387853993797,0.0,0.0,0.0,0.0475463233203993
0.0467460459012423,0.0003906527688166961,0.0,0.0,0.0,0.047136698670059
0.0453291824510322,0.0012444473186261976,0.0,0.0,0.0,0.0465736297696584
0.0469451329309033,-0.0005658108800489017,0.0,0.0,0.0,0.0463793220508544
0.0461182087739573,0.00013893535520929923,0.0,0.0,0.0,0.0462571441291666
0.0452383866996262,0.0009695617730245965,0.0,0.0,0.0,0.0462079484726508
0.0449704418832602,0.0010162498804326958,0.0,0.0,0.0,0.0459866917636929
0.0451920701716514,0.0003687175517305963,0.0,0.0,0.0,0.045560787723382
0.0443831351457602,0.0011449288038634028,0.0,0.0,0.0,0.0455280639496236
0.0464457700093982,-0.0010051252839577002,0.0,0.0,0.0,0.0454406447254405
0.0449724163000832,0.0004226076348823951,0.0,0.0,0.0,0.0453950239349656
0.0443095058517327,0.0009915816032676009,0.0,0.0,0.0,0.0453010874550003
0.0439660670143395,0.0009967831152589979,0.0,0.0,0.0,0.0449628501295985
0.0440743857150504,0.0007820984003485965,0.0,0.0,0.0,0.044856484115399
0.043778387726323,0.0008614870059710025,0.0,0.0,0.0,0.044639874732294
0.0444726146192841,0.0001655276779286008,0.0,0.0,0.0,0.0446381422972127
0.0426023482836175,0.001468710263640996,0.0,0.0,0.0,0.0440710585472585
0.0442779700274751,-0.000516192390687599,0.0,0.0,0.0,0.0437617776367875
0.0436348585922671,5.2424336023294826e-05,0.0,0.0,0.0,0.0436872829282904
0.0427660055002865,0.0007509763096125999,0.0,0.0,0.0,0.0435169818098991
0.0432381379231065,-0.00045378365982169655,0.0,0.0,0.0,0.0427843542632848
0.0420152060808528,0.0005306496195693969,0.0,0.0,0.0,0.0425458557004222
0.041977061444729,0.0004965544626989032,0.0,0.0,0.0,0.0424736159074279
0.0414004494650207,0.001065191741239202,0.0,0.0,0.0,0.0424656412062599
0.0411919291105383,0.0011770807167408998,0.0,0.0,0.0,0.0423690098272792
0.0412597996888319,6.158189569659828e-05,0.0,0.0,0.0,0.0413213815845285
0.0397181640643852,0.001532160182839401,0.0,0.0,0.0,0.0412503242472246
0.0391307202146059,0.000890482590871898,0.0,0.0,0.0,0.0400212028054778
0.0395670937549634,0.00021792040109359923,0.0,0.0,0.0,0.039785014156057
0.0383134487621284,0.0014287769973167982,0.0,0.0,0.0,0.0397422257594452
0.0390026025007524,0.00044532928662369825,0.0,0.0,0.0,0.0394479317873761
0.0378146068672849,0.0015612776198836026,0.0,0.0,0.0,0.0393758844871685
0.0398103583610409,-0.0004870794026117023,0.0,0.0,0.0,0.0393232789584292
0.0398545907823692,-0.0005340067229554005,0.0,0.0,0.0,0.0393205840594138
0.0379333735236846,0.0013505544093258964,0.0,0.0,0.0,0.0392839279330105
0.0384915301905882,0.0006963163428325009,0.0,0.0,0.0,0.0391878465334207
0.038975234889788,-0.000408425084568495,0.0,0.0,0.0,0.0385668098052195
0.0376922204467096,0.0008665596594027991,0.0,0.0,0.0,0.0385587801061124
0.0378401920186174,0.0006492081873333,0.0,0.0,0.0,0.0384894002059507
0.0381269760621704,0.00019160054496769607,0.0,0.0,0.0,0.0383185766071381
0.0382365287733957,-0.0002290480087187019,0.0,0.0,0.0,0.038007480764677
0.0369852969566777,0.0006886488063896981,0.0,0.0,0.0,0.0376739457630674
0.0372584246172044,0.000290785820007404,0.0,0.0,0.0,0.0375492104372118
0.0360733083416039,0.0009662911920024983,0.0,0.0,0.0,0.0370395995336064
0.0364613360922517,-0.00030852332852800146,0.0,0.0,0.0,0.0361528127637237
0.0367447197512761,-0.0006427525822408978,0.0,0.0,0.0,0.0361019671690352
0.0353324906961091,0.0005979379009052946,0.0,0.0,0.0,0.0359304285970144
0.0349091976672045,0.0006836810786465947,0.0,0.0,0.0,0.0355928787458511
0.0343870466848664,0.0011608162478398062,0.0,0.0,0.0,0.0355478629327062
0.034519332612013,0.0008332051400159954,0.0,0.0,0.0,0.035352537752029
0.0347119479420872,0.0006047036546857967,0.0,0.0,0.0,0.035316651596773
0.0342568174419104,0.0005486008120540037,0.0,0.0,0.0,0.0348054182539644
0.0345429707689783,0.00024798302700550223,0.0,0.0,0.0,0.0347909537959838
0.0342140384107436,0.0005318720731256957,0.0,0.0,0.0,0.0347459104838693
0.0340050244520554,0.0006966951877553015,0.0,0.0,0.0,0.0347017196398107
0.0344372297791197,0.00013527220279969943,0.0,0.0,0.0,0.0345725019819194
0.0335036322688155,0.0006341660025386969,0.0,0.0,0.0,0.0341377982713542
0.0342130786247879,-0.00010195435389220159,0.0,0.0,0.0,0.0341111242708957
0.0337775277581067,0.0002981228420761012,0.0,0.0,0.0,0.0340756506001828
0.0335498391069668,0.0005049397753314963,0.0,0.0,0.0,0.0340547788822983
0.033711905821195,0.0002941723860393,0.0,0.0,0.0,0.0340060782072343
0.0322759563416952,0.001342138904230697,0.0,0.0,0.0,0.0336180952459259
0.033125723404386,0.0003002090423602985,0.0,0.0,0.0,0.0334259324467463
0.0334593450025755,-4.606208181979349e-05,0.0,0.0,0.0,0.0334132829207557
0.0329349179563996,-0.00014421170613959644,0.0,0.0,0.0,0.03279070625026
0.0311938936552773,0.001499053758250695,0.0,0.0,0.0,0.032692947413528
0.0318700491498161,0.0005880020658596968,0.0,0.0,0.0,0.0324580512156758
0.0321146574562315,0.00018010487828689498,0.0,0.0,0.0,0.0322947623345184
0.0313261247375122,0.0008668364117511013,0.0,0.0,0.0,0.0321929611492633
0.0308437911611062,0.001192480859690502,0.0,0.0,0.0,0.0320362720207967
0.0314275604017982,0.0005712855214479035,0.0,0.0,0.0,0.0319988459232461
0.0302529195043424,0.0006054066570304988,0.0,0.0,0.0,0.0308583261613729
0.0303467317258947,0.0005037022312187993,0.0,0.0,0.0,0.0308504339571135
0.0298677711115615,0.0009605261750684005,0.0,0.0,0.0,0.0308282972866299
0.0303910464145906,3.936828169459963e-05,0.0,0.0,0.0,0.0304304146962852
0.0299582926384088,0.00044720799146880097,0.0,0.0,0.0,0.0304055006298776
0.0299118664206104,0.00040951486142950036,0.0,0.0,0.0,0.0303213812820399
0.0291878861630236,0.0009964952527437981,0.0,0.0,0.0,0.0301843814157674
0.0291015328494695,0.0008724264513405994,0.0,0.0,0.0,0.0299739593008101
0.0293465250702673,0.0004999490077328,0.0,0.0,0.0,0.0298464740780001
0.029535712593357,0.0002448464546439995,0.0,0.0,0.0,0.029780559048001
0.0288745023372707,0.000717111290987598,0.0,0.0,0.0,0.0295916136282583
0.0279846436440889,0.001057320580906601,0.0,0.0,0.0,0.0290419642249955
0.0294600266151387,-0.00042961195735199964,0.0,0.0,0.0,0.0290304146577867
0.029338599980519,-0.00048076885559589916,0.0,0.0,0.0,0.0288578311249231
0.0285432116478307,0.000260116519454498,0.0,0.0,0.0,0.0288033281672852
0.0281569389343589,0.000414792911419503,0.0,0.0,0.0,0.0285717318457784
0.0290644851115808,-0.000541343944988202,0.0,0.0,0.0,0.0285231411665926
0.028704592800662,-0.0003441630368664003,0.0,0.0,0.0,0.0283604297637956
0.0288048492993452,-0.00047114853394720005,0.0,0.0,0.0,0.028333700765398
0.0283423970034495,-0.0001735800594424991,0.0,0.0,0.0,0.028168816944007
0.0278355751739461,0.0002761264103162027,0.0,0.0,0.0,0.0281117015842623
0.0287591360653997,-0.0007793745370135996,0.0,0.0,0.0,0.0279797615283861
0.02697280986717,0.0007479113681034995,0.0,0.0,0.0,0.0277207212352735
0.0271194377387399,0.0005902564097461024,0.0,0.0,0.0,0.027709694148486
0.0272390819137276,5.953013903220103e-05,0.0,0.0,0.0,0.0272986120527598
0.0256893840872534,0.0014982971223623971,0.0,0.0,0.0,0.0271876812096158
0.0266172228818236,0.0005370745787648019,0.0,0.0,0.0,0.0271542974605884
0.02606172619314,0.0010338059695309994,0.0,0.0,0.0,0.027095532162671
0.0260384993730129,0.0009607038993423994,0.0,0.0,0.0,0.0269992032723553
0.02652900484127,0.0004333223129256991,0.0,0.0,0.0,0.0269623271541957
0.0257038082990442,0.0011431881768802984,0.0,0.0,0.0,0.0268469964759245
0.0262089573587392,0.0006093301929805013,0.0,0.0,0.0,0.0268182875517197
0.0261424030583277,0.0006331235957497024,0.0,0.0,0.0,0.0267755266540774
0.0266662816553861,-4.160751711699412e-06,0.0,0.0,0.0,0.0266621209036744
0.0263765085641426,0.00011643867889180037,0.0,0.0,0.0,0.0264929472430344
0.0266120400376631,-0.0002649748280641982,0.0,0.0,0.0,0.0263470652095989
0.0257486988593135,0.0005139720127522,0.0,0.0,0.0,0.0262626708720657
0.025926643175494,0.0003319578490790995,0.0,0.0,0.0,0.0262586010245731
0.0256184147714458,0.0005599442599953999,0.0,0.0,0.0,0.0261783590314412
0.0265209152167865,-0.0003563606680569015,0.0,0.0,0.0,0.0261645545487296
0.0259138368885998,0.0001916773725170011,0.0,0.0,0.0,0.0261055142611168
0.0245634180489778,0.0014197257976644,0.0,0.0,0.0,0.0259831438466422
0.0258084798131236,0.00014133528243020013,0.0,0.0,0.0,0.0259498150955538
0.0250834849246694,0.0008573655068127989,0.0,0.0,0.0,0.0259408504314822
0.0259300984049344,-5.884850026900701e-06,0.0,0.0,0.0,0.0259242135549075
0.0255877838882322,-6.896014235509978e-05,0.0,0.0,0.0,0.0255188237458771
0.0255797765311163,-0.00010349369112509776,0.0,0.0,0.0,0.0254762828399912
0.0253020967429142,0.00016555142063990128,0.0,0.0,0.0,0.0254676481635541
0.0250085119303039,0.00015268771664229963,0.0,0.0,0.0,0.0251611996469462
0.0248945716261384,0.00019469071647840175,0.0,0.0,0.0,0.0250892623426168
0.0237117314143756,0.0011908404240011002,0.0,0.0,0.0,0.0249025718383767
0.0246776874226138,-0.0003226475668447991,0.0,0.0,0.0,0.024355039855769
0.0242417252190944,-0.0001553502957787993,0.0,0.0,0.0,0.0240863749233156
0.023553311886779,0.0005162336671751984,0.0,0.0,0.0,0.0240695455539542
0.0231272491898309,0.0008410176592895009,0.0,0.0,0.0,0.0239682668491204
0.0237603240061882,-2.8575794123100046e-05,0.0,0.0,0.0,0.0237317482120651
0.0230453931590405,0.0005824089481449995,0.0,0.0,0.0,0.0236278021071855
0.0234372052085993,4.826223222199888e-05,0.0,0.0,0.0,0.0234854674408213
0.0233224422307575,0.00013871612098610014,0.0,0.0,0.0,0.0234611583517436
0.0237469418477206,-0.0002910083001904998,0.0,0.0,0.0,0.0234559335475301
0.0231700556434536,0.00017491956196299951,0.0,0.0,0.0,0.0233449752054166
0.0230874866288105,0.00017463418136740017,0.0,0.0,0.0,0.0232621208101779
0.0230172577193116,0.00017119335145560077,0.0,0.0,0.0,0.0231884510707672
0.0232754949862975,-0.0003284023712256008,0.0,0.0,0.0,0.0229470926150719
0.0224759110178601,0.0004637568754346996,0.0,0.0,0.0,0.0229396678932948
0.0233034658912912,-0.0004334253888839991,0.0,0.0,0.0,0.0228700405024072
0.022171878249561,0.00032464374951830105,0.0,0.0,0.0,0.0224965219990793
0.022398853916848,8.37261046721001e-05,0.0,0.0,0.0,0.0224825800215201
0.0220536600422788,0.00030258971315219943,0.0,0.0,0.0,0.022356249755431
0.0226306010914576,-0.00038258728015519786,0.0,0.0,0.0,0.0222480138113024
0.0216405407445043,0.0005905062025888981,0.0,0.0,0.0,0.0222310469470932
0.0221484320497868,2.6104514891701208e-05,0.0,0.0,0.0,0.0221745365646785
0.0209594492079078,0.0010977492537227983,0.0,0.0,0.0,0.0220571984616306
0.0217865927445008,0.0002392018939096005,0.0,0.0,0.0,0.0220257946384104
0.0215273682691033,0.0001574116479811996,0.0,0.0,0.0,0.0216847799170845
0.021827945807962,-0.0002142782261204991,0.0,0.0,0.0,0.0216136675818415
0.0213179978184887,0.00024243175831390254,0.0,0.0,0.0,0.0215604295768026
0.0219403504545985,-0.0004104722329601983,0.0,0.0,0.0,0.0215298782216383
0.0219881752176465,-0.0004601669259373005,0.0,0.0,0.0,0.0215280082917092
